project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
pulsar,1192,comment,363611803,non_debt,-,apache,0.0,Merged
airflow,2078,description,0,non_debt,-,apache,572.0,Closed
geode,5875,review,552244877,non_debt,-,apache,2.0,Merged
fluo,755,summary,0,non_debt,-,apache,0.0,Merged
spark,6587,review,31883893,non_debt,-,apache,75.0,Closed
nifi-minifi-cpp,95,review,117498245,non_debt,-,apache,10.0,Closed
druid,5194,description,0,non_debt,-,apache,2.0,Merged
attic-apex-core,522,review,144998177,non_debt,-,apache,414.0,Merged
skywalking,4815,summary,0,non_debt,-,apache,0.0,Merged
hudi,1186,description,0,non_debt,-,apache,0.0,Closed
airflow,12882,summary,0,non_debt,-,apache,30.0,Closed
carbondata,2776,comment,425162096,non_debt,-,apache,6.0,Closed
druid,1936,review,45828055,non_debt,-,apache,50.0,Merged
camel,1266,comment,260025043,non_debt,-,apache,0.0,Closed
spark,24843,review,292663649,non_debt,-,apache,3.0,Closed
netbeans,734,review,211586709,non_debt,-,apache,40.0,Merged
spark,19125,summary,0,non_debt,-,apache,0.0,Closed
flink,3771,review,113471045,non_debt,-,apache,1.0,Closed
hadoop,2353,review,507018462,non_debt,-,apache,98.0,Closed
druid,8236,review,311358060,non_debt,-,apache,9.0,Merged
camel-quarkus,115,comment,519659356,non_debt,-,apache,0.0,Merged
spark,563,comment,41485626,non_debt,-,apache,1.0,Closed
incubator-brooklyn,741,summary,0,non_debt,-,apache,4.0,Merged
openwhisk,681,comment,227222935,non_debt,-,apache,4.0,Closed
spark,21711,review,202536673,non_debt,-,apache,13.0,Closed
spark,7233,comment,127815741,non_debt,-,apache,29.0,Closed
spark,10534,review,49024620,non_debt,-,apache,7.0,Closed
kafka,2405,comment,273832031,non_debt,-,apache,5.0,Closed
carbondata,2083,review,177685409,non_debt,-,apache,13.0,Closed
spark,17941,comment,303256154,non_debt,-,apache,30.0,Closed
hadoop,2021,review,425329924,non_debt,-,apache,6.0,Merged
druid,205,review,5465475,non_debt,-,apache,0.0,Merged
beam,9758,comment,598566648,non_debt,-,apache,159.0,Merged
trafodion,1134,summary,0,non_debt,-,apache,1.0,Merged
hbase,2191,review,487111250,non_debt,-,apache,51.0,Merged
apisix,3712,review,584581028,non_debt,-,apache,1.0,Merged
spark,26139,review,335825318,non_debt,-,apache,1.0,Closed
flink,6560,description,0,non_debt,-,apache,572.0,Closed
skywalking,4473,summary,0,non_debt,-,apache,0.0,Merged
flink,8322,review,282443479,non_debt,-,apache,49.0,Merged
cloudstack,1283,comment,167078298,non_debt,-,apache,1.0,Closed
trafodion,436,comment,214548728,non_debt,-,apache,11.0,Merged
beam,7597,review,251529718,non_debt,-,apache,6.0,Merged
incubator-mxnet,13101,summary,0,non_debt,-,apache,5.0,Merged
superset,6703,summary,0,non_debt,-,apache,1.0,Merged
trafficserver,1154,comment,256509643,non_debt,-,apache,5.0,Merged
thrift,1709,review,250756261,non_debt,-,apache,49.0,Closed
beam,1885,review,99030478,non_debt,-,apache,1.0,Closed
spark,15285,review,83811366,non_debt,-,apache,19.0,Closed
camel-quarkus,1258,review,429120467,non_debt,-,apache,5.0,Merged
apisix,3300,review,559895428,non_debt,-,apache,14.0,Merged
carbondata,3769,description,0,documentation_debt,outdated_documentation,apache,,Not Closed or Merged
nifi,2722,comment,391012645,non_debt,-,apache,3.0,Closed
airflow,1682,comment,234900191,non_debt,-,apache,30.0,Closed
karaf,906,summary,0,non_debt,-,apache,4.0,Merged
spark,27330,comment,579611063,non_debt,-,apache,1.0,Closed
kafka,10165,review,579628613,non_debt,-,apache,4.0,Merged
kafka,3535,review,133795011,non_debt,-,apache,51.0,Closed
activemq-artemis,2427,review,232558150,design_debt,non-optimal_design,apache,73.0,Closed
spark,2576,comment,57905623,non_debt,-,apache,92.0,Closed
spark,19752,review,153081719,non_debt,-,apache,13.0,Closed
accumulo,274,review,124411313,non_debt,-,apache,0.0,Merged
spark,10615,description,0,non_debt,-,apache,9.0,Closed
parquet-mr,227,summary,0,code_debt,complex_code,apache,175.0,Closed
spark,29586,comment,704321818,non_debt,-,apache,39.0,Closed
geode,6096,review,589702147,non_debt,-,apache,21.0,Closed
carbondata,3283,comment,501740527,non_debt,-,apache,5.0,Closed
camel,995,review,64336403,non_debt,-,apache,1.0,Closed
spark,22094,description,0,design_debt,non-optimal_design,apache,0.0,Closed
cloudstack,3680,comment,593795196,non_debt,-,apache,114.0,Merged
airflow,7484,review,382926937,non_debt,-,apache,4.0,Merged
spark,5056,review,26860497,non_debt,-,apache,3.0,Closed
arrow,6425,comment,630448066,non_debt,-,apache,103.0,Closed
druid,1259,review,35168022,non_debt,-,apache,118.0,Merged
couchdb,340,comment,165982039,non_debt,-,apache,567.0,Closed
carbondata,4026,comment,735039945,non_debt,-,apache,,Not Closed or Merged
incubator-pagespeed-ngx,1332,review,91550845,non_debt,-,apache,5.0,Merged
spark,23057,comment,451204281,non_debt,-,apache,29.0,Closed
kafka,8360,comment,624821936,non_debt,-,apache,41.0,Merged
openwhisk,3202,comment,359521936,non_debt,-,apache,27.0,Merged
flink,2004,summary,0,non_debt,-,apache,0.0,Closed
beam,10268,comment,566967099,non_debt,-,apache,13.0,Merged
incubator-mxnet,7223,review,130206501,non_debt,-,apache,5.0,Merged
beam,2193,review,106146561,non_debt,-,apache,29.0,Closed
airflow,2590,comment,330732194,non_debt,-,apache,16.0,Closed
beam,1858,comment,277418547,non_debt,-,apache,10.0,Merged
flink,10754,review,366364492,non_debt,-,apache,12.0,Closed
openwhisk,2201,review,114188140,non_debt,-,apache,7.0,Merged
ozone,312,summary,0,non_debt,-,apache,0.0,Merged
nifi-minifi-cpp,107,review,120233311,non_debt,-,apache,11.0,Closed
carbondata,2824,comment,430259749,non_debt,-,apache,7.0,Closed
spark,22135,comment,414926487,non_debt,-,apache,4.0,Closed
openwhisk,2544,review,135878561,non_debt,-,apache,81.0,Merged
tvm,6052,review,454471816,non_debt,-,apache,1.0,Merged
kafka,2341,comment,273664243,non_debt,-,apache,9.0,Closed
flink,1771,comment,217159043,non_debt,-,apache,100.0,Closed
nifi,1534,comment,282726872,non_debt,-,apache,4.0,Closed
incubator-doris,4345,summary,0,non_debt,-,apache,5.0,Merged
zookeeper,593,description,0,non_debt,-,apache,29.0,Closed
flink,6026,review,188786194,non_debt,-,apache,8.0,Closed
druid,5136,comment,349046917,non_debt,-,apache,0.0,Merged
incubator-mxnet,13687,comment,448835162,non_debt,-,apache,35.0,Merged
nifi,2910,comment,431203861,non_debt,-,apache,87.0,Closed
zookeeper,1606,summary,0,non_debt,-,apache,1.0,Closed
carbondata,3741,summary,0,non_debt,-,apache,1.0,Closed
cloudstack,1005,comment,152503018,non_debt,-,apache,4.0,Merged
beam,1632,summary,0,non_debt,-,apache,3.0,Closed
airflow,4291,review,300401843,non_debt,-,apache,278.0,Closed
spark,11048,review,52622161,non_debt,-,apache,37.0,Closed
drill,1665,comment,468777946,non_debt,-,apache,8.0,Closed
beam,13558,review,577357291,non_debt,-,apache,64.0,Merged
superset,11019,review,494429866,non_debt,-,apache,5.0,Merged
geode,4344,comment,556555273,non_debt,-,apache,6.0,Merged
flink,6070,description,0,non_debt,-,apache,0.0,Closed
spark,6190,review,31941337,non_debt,-,apache,24.0,Closed
incubator-pinot,4761,review,347688745,non_debt,-,apache,21.0,Merged
beam,92,review,58796896,code_debt,low_quality_code,apache,8.0,Closed
spark,3583,comment,65415563,non_debt,-,apache,146.0,Closed
spark,10947,review,55476565,non_debt,-,apache,61.0,Closed
flink,1386,review,46773689,non_debt,-,apache,17.0,Closed
spark,22537,review,220050102,non_debt,-,apache,1.0,Closed
airflow,4779,comment,471400185,non_debt,-,apache,115.0,Merged
bookkeeper,266,review,128908746,non_debt,-,apache,99.0,Closed
geode,2043,review,194470796,non_debt,-,apache,4.0,Merged
trafficcontrol,168,summary,0,non_debt,-,apache,0.0,Merged
airflow,4926,comment,476698790,non_debt,-,apache,10.0,Merged
spark,224,comment,38748839,code_debt,slow_algorithm,apache,4.0,Closed
beam,12656,comment,685845145,non_debt,-,apache,25.0,Merged
geode,3576,review,289920619,non_debt,-,apache,25.0,Merged
spark,11704,summary,0,non_debt,-,apache,0.0,Closed
spark,8508,review,38374063,non_debt,-,apache,14.0,Closed
iceberg,1096,review,438271764,non_debt,-,apache,12.0,Merged
spark,13758,comment,239747204,non_debt,-,apache,193.0,Closed
flink,15314,review,603761487,non_debt,-,apache,8.0,Closed
skywalking,1723,description,0,non_debt,-,apache,0.0,Merged
activemq-artemis,2427,review,233197168,non_debt,-,apache,73.0,Closed
ambari,406,summary,0,non_debt,-,apache,1.0,Merged
arrow,98,review,97407368,non_debt,-,apache,478.0,Closed
carbondata,3542,comment,569505754,non_debt,-,apache,1.0,Closed
pulsar,4403,comment,504319874,non_debt,-,apache,34.0,Merged
trafficcontrol,3733,summary,0,non_debt,-,apache,51.0,Merged
samza,30,review,93352730,non_debt,-,apache,53.0,Closed
drill,1618,review,250595479,non_debt,-,apache,34.0,Closed
reef,1313,review,120169945,non_debt,-,apache,5.0,Closed
spark,28105,review,402905582,non_debt,-,apache,3.0,Closed
spark,29767,review,501476018,non_debt,-,apache,23.0,Closed
spark,29298,review,462797732,non_debt,-,apache,0.0,Closed
ignite,854,description,0,non_debt,-,apache,44.0,Closed
shardingsphere,1252,summary,0,non_debt,-,apache,0.0,Merged
spark,26330,review,341407750,non_debt,-,apache,14.0,Closed
couchdb,1658,summary,0,non_debt,-,apache,25.0,Merged
guacamole-client,200,description,0,non_debt,-,apache,2.0,Closed
hbase,645,review,326464585,non_debt,-,apache,10.0,Merged
spark,316,comment,39515943,non_debt,-,apache,0.0,Closed
activemq-artemis,2241,comment,412575863,architecture_debt,violation_of_modularity,apache,2.0,Closed
cloudstack,3055,description,0,non_debt,-,apache,3.0,Merged
daffodil,282,summary,0,non_debt,-,apache,5.0,Merged
spark,10753,comment,171546245,non_debt,-,apache,153.0,Closed
beam,697,comment,234148097,non_debt,-,apache,5.0,Merged
activemq-artemis,2786,summary,0,non_debt,-,apache,0.0,Merged
flink,14120,description,0,non_debt,-,apache,14.0,Closed
apisix-dashboard,651,review,516443012,non_debt,-,apache,3.0,Merged
cloudstack,2637,review,187600417,non_debt,-,apache,4.0,Closed
spark,18037,comment,302808740,non_debt,-,apache,2.0,Closed
activemq-artemis,3448,review,574070715,non_debt,-,apache,0.0,Closed
flink,7550,comment,509489301,non_debt,-,apache,169.0,Closed
cloudstack,3165,comment,460543956,non_debt,-,apache,49.0,Merged
spark,29496,comment,679314749,non_debt,-,apache,3.0,Closed
reef,1360,review,132061606,non_debt,-,apache,0.0,Closed
cloudstack,617,comment,124027175,non_debt,-,apache,0.0,Closed
incubator-brooklyn,910,review,41485190,design_debt,non-optimal_design,apache,37.0,Merged
beam,5253,comment,388164781,non_debt,-,apache,10.0,Merged
incubator-doris,2222,review,347693807,non_debt,-,apache,7.0,Closed
spark,9432,comment,154740151,code_debt,complex_code,apache,6.0,Closed
pulsar,7555,summary,0,non_debt,-,apache,876.0,Closed
incubator-mxnet,19602,comment,753847526,non_debt,-,apache,34.0,Merged
arrow,5723,comment,546202890,non_debt,-,apache,18.0,Closed
kafka,2143,review,94173222,test_debt,lack_of_tests,apache,,Not Closed or Merged
airflow,4409,comment,451617211,non_debt,-,apache,6.0,Closed
nifi,4645,summary,0,non_debt,-,apache,0.0,Closed
hawq,1251,comment,306961322,non_debt,-,apache,7.0,Closed
spark,31224,summary,0,non_debt,-,apache,0.0,Closed
accumulo,1759,description,0,non_debt,-,apache,5.0,Merged
spark,24155,comment,475524405,non_debt,-,apache,1.0,Closed
flink,12120,review,424557600,non_debt,-,apache,6.0,Merged
reef,183,comment,102267300,non_debt,-,apache,2.0,Closed
spark,1100,comment,46265829,non_debt,-,apache,1.0,Closed
cloudstack,3965,comment,640322672,non_debt,-,apache,87.0,Merged
spark,21018,review,183903195,non_debt,-,apache,15.0,Closed
incubator-pinot,3153,review,216405500,non_debt,-,apache,6.0,Merged
hive,345,review,189552180,non_debt,-,apache,775.0,Closed
carbondata,3787,review,486246357,non_debt,-,apache,97.0,Closed
flink,11725,review,425731246,non_debt,-,apache,34.0,Merged
thrift,716,summary,0,non_debt,-,apache,0.0,Closed
kafka,5492,comment,416127274,non_debt,-,apache,22.0,Closed
phoenix,153,review,58469369,non_debt,-,apache,176.0,Closed
incubator-dolphinscheduler,5104,comment,803699297,non_debt,-,apache,3.0,Merged
apisix,4,review,281085850,non_debt,-,apache,0.0,Merged
ignite,6420,review,273863106,design_debt,non-optimal_design,apache,4.0,Closed
spark,3976,review,23888565,non_debt,-,apache,24.0,Closed
beam,3852,review,139262810,non_debt,-,apache,8.0,Closed
kafka,9318,review,495932581,design_debt,non-optimal_design,apache,56.0,Merged
hawq,679,review,64878972,non_debt,-,apache,10.0,Closed
beam,8826,review,293177180,non_debt,-,apache,7.0,Merged
spark,26206,comment,545540968,non_debt,-,apache,124.0,Closed
samza,1007,summary,0,non_debt,-,apache,0.0,Merged
shardingsphere,8075,summary,0,non_debt,-,apache,0.0,Merged
spark,7753,description,0,non_debt,-,apache,322.0,Closed
druid,6215,review,212155874,non_debt,-,apache,26.0,Merged
activemq-artemis,1867,comment,367475804,non_debt,-,apache,8.0,Closed
carbondata,2814,comment,483209226,non_debt,-,apache,182.0,Closed
hadoop,1001,review,296306101,non_debt,-,apache,10.0,Closed
rocketmq,511,summary,0,non_debt,-,apache,5.0,Merged
incubator-pagespeed-ngx,170,description,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,5518,summary,0,non_debt,-,apache,0.0,Merged
beam,2512,review,111508679,non_debt,-,apache,2.0,Closed
flink,4473,comment,327681764,non_debt,-,apache,34.0,Closed
kafka,5630,comment,421338046,non_debt,-,apache,8.0,Merged
tvm,1251,review,195164394,non_debt,-,apache,14.0,Merged
flink,2642,comment,254715930,non_debt,-,apache,2.0,Closed
spark,15172,review,83513326,code_debt,low_quality_code,apache,51.0,Closed
spark,20640,review,169556816,non_debt,-,apache,596.0,Closed
superset,2138,comment,278523515,non_debt,-,apache,0.0,Merged
spark,6551,review,31416746,non_debt,-,apache,16.0,Closed
geode,4765,review,387347011,non_debt,-,apache,0.0,Merged
spark,13163,review,63943470,non_debt,-,apache,2.0,Closed
zeppelin,2323,comment,301308202,non_debt,-,apache,12.0,Closed
trafficserver,6721,review,418591026,non_debt,-,apache,4.0,Merged
fluo,541,description,0,non_debt,-,apache,0.0,Merged
flink,5448,comment,396135754,non_debt,-,apache,145.0,Closed
flink,11794,comment,619004787,code_debt,low_quality_code,apache,4.0,Closed
carbondata,3774,comment,636062526,non_debt,-,apache,68.0,Closed
kafka,683,comment,167010840,design_debt,non-optimal_design,apache,22.0,Closed
trafficserver,3957,comment,404708724,non_debt,-,apache,1.0,Merged
ignite,8509,review,533248278,non_debt,-,apache,9.0,Merged
druid,10039,summary,0,non_debt,-,apache,0.0,Closed
ozone,1163,comment,657391415,non_debt,-,apache,8.0,Merged
zookeeper,953,comment,503348419,non_debt,-,apache,52.0,Closed
nifi-minifi-cpp,489,review,259901864,non_debt,-,apache,7.0,Closed
incubator-mxnet,14743,comment,485249309,non_debt,-,apache,6.0,Merged
airflow,13929,review,570530609,code_debt,low_quality_code,apache,51.0,Merged
thrift,602,comment,138420774,non_debt,-,apache,85.0,Closed
commons-lang,37,comment,62560062,non_debt,-,apache,104.0,Closed
cloudstack,4178,comment,650724813,non_debt,-,apache,192.0,Closed
samza,295,review,139497932,non_debt,-,apache,64.0,Closed
gobblin,1800,description,0,non_debt,-,apache,6.0,Merged
hadoop,787,review,282611587,non_debt,-,apache,33.0,Closed
spark,30138,review,511167105,non_debt,-,apache,3.0,Closed
hive,1470,comment,712424419,non_debt,-,apache,45.0,Merged
incubator-mxnet,16189,description,0,non_debt,-,apache,,Not Closed or Merged
pulsar,1903,comment,394860390,non_debt,-,apache,2.0,Merged
cloudstack,3251,comment,484031952,non_debt,-,apache,65.0,Merged
kafka,10310,description,0,non_debt,-,apache,0.0,Merged
hbase,214,review,281063865,non_debt,-,apache,4.0,Merged
carbondata,2984,description,0,non_debt,-,apache,15.0,Closed
arrow,2501,comment,473802642,non_debt,-,apache,273.0,Closed
spark,1226,summary,0,non_debt,-,apache,6.0,Closed
spark,1841,review,15979883,non_debt,-,apache,0.0,Closed
spark,17161,review,104306047,non_debt,-,apache,81.0,Closed
kafka,2193,review,91697384,non_debt,-,apache,12.0,Closed
spark,17403,comment,288903865,non_debt,-,apache,0.0,Closed
airflow,4328,review,242232376,non_debt,-,apache,268.0,Closed
cloudstack,4543,comment,748986444,non_debt,-,apache,71.0,Closed
spark,19888,review,154857148,non_debt,-,apache,0.0,Closed
kafka,2910,review,114688209,non_debt,-,apache,11.0,Closed
arrow,2770,description,0,non_debt,-,apache,33.0,Closed
shardingsphere,5701,summary,0,non_debt,-,apache,0.0,Merged
druid,5418,review,179293278,non_debt,-,apache,42.0,Merged
hawq,1349,review,177941676,non_debt,-,apache,6.0,Closed
pulsar,8988,review,549638842,non_debt,-,apache,12.0,Merged
fluo,560,review,40940395,non_debt,-,apache,0.0,Merged
trafficcontrol,3534,review,336146327,non_debt,-,apache,293.0,Merged
zookeeper,1085,description,0,non_debt,-,apache,64.0,Closed
superset,7770,comment,505962109,non_debt,-,apache,6.0,Merged
spark,9257,summary,0,non_debt,-,apache,9.0,Closed
samza,1455,review,553059922,non_debt,-,apache,1.0,Merged
spark,14536,summary,0,non_debt,-,apache,21.0,Closed
spark,9773,comment,157865029,test_debt,lack_of_tests,apache,2.0,Closed
flink,1617,review,52468108,non_debt,-,apache,258.0,Closed
fineract,726,comment,596234596,test_debt,flaky_test,apache,34.0,Closed
incubator-pinot,6640,review,586927835,non_debt,-,apache,4.0,Merged
incubator-brooklyn,272,review,19522974,non_debt,-,apache,9.0,Merged
spark,16099,review,165877094,non_debt,-,apache,247.0,Closed
spark,4588,review,25929407,non_debt,-,apache,44.0,Closed
spark,25416,review,333402192,non_debt,-,apache,157.0,Closed
hudi,1413,comment,599784095,non_debt,-,apache,0.0,Merged
spark,31438,description,0,non_debt,-,apache,0.0,Closed
airflow,6075,review,411690502,non_debt,-,apache,301.0,Merged
skywalking,4958,summary,0,non_debt,-,apache,4.0,Merged
incubator-heron,3132,summary,0,non_debt,-,apache,0.0,Merged
beam,7209,review,243750314,non_debt,-,apache,20.0,Merged
spark,14618,comment,240031951,non_debt,-,apache,86.0,Closed
beam,9840,comment,544768941,non_debt,-,apache,67.0,Closed
hbase,722,review,340411134,non_debt,-,apache,62.0,Closed
hudi,689,review,289992610,non_debt,-,apache,230.0,Merged
accumulo,321,comment,344053661,non_debt,-,apache,21.0,Merged
guacamole-client,349,review,268450052,non_debt,-,apache,88.0,Merged
flink,6815,review,224498635,non_debt,-,apache,11.0,Closed
kafka,5975,review,239094999,non_debt,-,apache,17.0,Merged
geode-native,288,review,185342808,code_debt,low_quality_code,apache,7.0,Merged
beam,10699,comment,579993273,non_debt,-,apache,6.0,Merged
spark,14671,comment,240376957,non_debt,-,apache,185.0,Closed
incubator-pagespeed-ngx,31,comment,10198698,non_debt,-,apache,18.0,Merged
